,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
2779,6/6/20 12:04,fr.gouv.android.stopcovid,StopCovid France,fr,Stephane Mellier,2,"Même confiné chez moi, l'appli fait vibrer mon mobile plusieurs fois par heure. Quelle utilité ? Je désactive la notif. J'espère au moins que je l'appli m'informera si et quand ce sera pertinent.",Even confined to my home  the app makes my mobile vibrate several times an hour. What use? I deactivate the notification. I at least hope that the app will let me know if and when this will be relevant.,fr,Even confined to my home  the app makes my mobile vibrate several times an hour  What use  I deactivate the notification  I at least hope that the app will let me know if and when this will be relevant ,Domain_Specific,vibrat,0.052631579,Positive,0,0,1,0,0,0,0,0,0
2780,6/6/20 12:02,fr.gouv.android.stopcovid,StopCovid France,fr,open 1789,1,"Ne sert à rien. Application avec un source simple (on l'a analysé) reposant sur une technologie non fiable. Demande le droit à localisation mais ne l'utilise pas (tout du moins dans le source communiqué) J'utilise le même type d'application pour retrouver mes clés. Au lieu de produire cette application avec nos impôts, on devrait donner des masques et informer les personnes.",No use. Application with a simple source (we have analyzed it) based on unreliable technology. Request the right to locate but do not use it (at least in the source communicated) I use the same type of application to find my keys. Instead of producing this application with our taxes  we should give masks and educate people.,fr,No use  Application with a simple source  we have analyzed it  based on unreliable technology  Request the right to locate but do not use it  at least in the source communicated  I use the same type of application to find my keys  Instead of producing this application with our taxes  we should give masks and educate people ,"Domain_Specific, Privacy, Socio_economic_Status","educ, locat, locat, communic, applic",0.178571429,Negative,0,0,1,0,0,0,0,1,1
2782,6/6/20 11:47,fr.gouv.android.stopcovid,StopCovid France,it,Serena Devillanova,4,"Je suis d'accord avec l'utilisation de ce type d'applications, j'aurais aimé pouvoir changer de langue et avoir l'interface en français. J'ai l'impression que la langue de défaut c'est celle de son Google play (?) (dans mon cas c'est l'italien).",I agree with the use of this type of application  I would have liked to be able to change the language and have the interface in French. I have the impression that the default language is that of its Google play (?) (In my case it is Italian).,fr,I agree with the use of this type of application  I would have liked to be able to change the language and have the interface in French  I have the impression that the default language is that of its Google play      In my case it is Italian  ,"Domain_Specific, Language","french, italian, languag, applic",0.222222222,Positive,0,0,1,0,0,1,0,0,0
2783,6/6/20 11:26,fr.gouv.android.stopcovid,StopCovid France,fr,Teddy Toussaint,5,Simple et efficace. Dommage qu'il n'y ai pas une carte pour savoir si des personnes contaminées ( anonymes bien sûr) se trouvent dans le coin.,Simple and efficient. Too bad there is not a map to know if infected people (anonymous of course) are in the area.,fr,Simple and efficient  Too bad there is not a map to know if infected people  anonymous of course  are in the area ,Location,area,0.1,Negative,0,0,0,0,0,0,1,0,0
2784,6/6/20 11:22,fr.gouv.android.stopcovid,StopCovid France,fr,Lola Bara,1,"Le problème avec cette application c'est déjà qu'elle sort trop tard, et qu'elle ne sert a rien si personne ne l'installe. Pourtant une belle initiative, mais le gouvernement aurait dû plus rassuré les gens sur la protection de données , dommage.",The problem with this application is already that it comes out too late  and that it is useless if no one installs it. Yet a great initiative  but the government should have reassured people more about data protection  too bad.,fr,The problem with this application is already that it comes out too late  and that it is useless if no one installs it  Yet a great initiative  but the government should have reassured people more about data protection  too bad ,"Domain_Specific, Privacy","data, protect, applic",0.176470588,Negative,0,0,1,0,0,0,0,1,0
2786,6/6/20 11:11,fr.gouv.android.stopcovid,StopCovid France,fr,claude Renault,4,"Je ne peux pas juger actuellement ; par contre, je déplore qu'il soit nécessaire de réactiver l'application à chaque fois qu'on rallume le téléphone",I cannot currently judge; on the other hand  I regret that it is necessary to reactivate the application each time we turn the phone back on,fr,I cannot currently judge  on the other hand  I regret that it is necessary to reactivate the application each time we turn the phone back on,Domain_Specific,"judg, applic",0.181818182,Positive,0,0,1,0,0,0,0,0,0
2790,6/6/20 11:00,fr.gouv.android.stopcovid,StopCovid France,fr,Jacky Kammerer,1,zéro il faut un téléphone dernier cri si le gouvernement veut me l'acheter je le prends,zero you need a state-of-the-art phone if the government wants to buy it from me I'll take it,fr,zero you need a state of the art phone if the government wants to buy it from me I ll take it,Socio_economic_Status,buy,0.111111111,Neutral,0,0,0,0,0,0,0,0,1
2794,6/6/20 10:32,fr.gouv.android.stopcovid,StopCovid France,fr,Valérie D,1,"Je n'arrive pas à activer l'application, elle se ferme constamment",I cannot activate the application  it is constantly closing,fr,I cannot activate the application  it is constantly closing,Domain_Specific,applic,0.25,Neutral,0,0,1,0,0,0,0,0,0
2797,6/6/20 10:12,fr.gouv.android.stopcovid,StopCovid France,fr,mosco mosconi,2,15 minutes à moins d'un mètre ??? C'est une appli pour que ma femme surveille mes relations sexuelles ?,15 minutes less than a meter ??? Is it an app for my wife to monitor my sex?,fr,   minutes less than a meter     Is it an app for my wife to monitor my sex ,Gender,sex,0.142857143,Neutral,0,0,0,0,1,0,0,0,0
2800,6/6/20 9:59,fr.gouv.android.stopcovid,StopCovid France,fr,M. Cedric,4,Épuisé la batterie ? En tout cas c'est que mon téléphone me dit... Je l'utilise uniquement quand je me déplace...,Exhausted the battery? In any case it is that my phone tells me ... I only use it when I move ...,fr,Exhausted the battery  In any case it is that my phone tells me     I only use it when I move    ,Domain_Specific,exhaust,0.111111111,Negative,0,0,1,0,0,0,0,0,0
2802,6/6/20 9:50,fr.gouv.android.stopcovid,StopCovid France,fr,yohan prevot,1,Non installable sur des téléphones pourtant pas si vieux... on dirait une application d'il y a 10 ans...,Not installable on phones yet not so old ... it looks like an application from 10 years ago ...,fr,Not installable on phones yet not so old     it looks like an application from    years ago    ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
2803,6/6/20 9:41,fr.gouv.android.stopcovid,StopCovid France,fr,Nathalie Balestrat,4,"Application simple à utiliser. Pourquoi 15 minutes ? 5 minutes suffisent à être contaminée. Je suis commerciale, la plupart de mes clients restent moins de 10 minutes en face de moi",Easy to use application. Why 15 minutes? 5 minutes are enough to be contaminated. I am a salesperson  most of my clients stay in front of me for less than 10 minutes,fr,Easy to use application  Why    minutes    minutes are enough to be contaminated  I am a salesperson  most of my clients stay in front of me for less than    minutes,Domain_Specific,applic,0.071428571,Positive,0,0,1,0,0,0,0,0,0
2804,6/6/20 9:30,fr.gouv.android.stopcovid,StopCovid France,fr,Yves Ponsy,1,"Impossible d'activer l'appli sur un Nexus 4 sous Android 5.1, qui supporte pourtant le Bluetooth Low Energy : StopCovid indique que le BLE n'est pas ""intégralement"" supporté par mon appareil...","Cannot activate the app on a Nexus 4 running Android 5.1  which nevertheless supports Bluetooth Low Energy: StopCovid indicates that BLE is not ""fully"" supported by my device ...",fr,Cannot activate the app on a Nexus   running Android      which nevertheless supports Bluetooth Low Energy  StopCovid indicates that BLE is not  fully  supported by my device    ,Domain_Specific,run,0.0625,Positive,0,0,1,0,0,0,0,0,0
2807,6/6/20 9:20,fr.gouv.android.stopcovid,StopCovid France,fr,Didier Labro,1,Téléphones (Samsung S4) sous Android 5.0.1 incompatibles... 😕 Combien de français dans ce cas ? Dommage...,Incompatible phones (Samsung S4) running Android 5.0.1 ... 😕 How many French in this case? Pity...,fr,Incompatible phones  Samsung S   running Android             How many French in this case  Pity   ,"Domain_Specific, Language","french, run",0.222222222,Negative,0,0,1,0,0,1,0,0,0
2808,6/6/20 9:14,fr.gouv.android.stopcovid,StopCovid France,fr,Claude Bachelet-Gouacide,5,"Sur Huawey P10 Pro. Pas de consommation notable de la batterie. Dommage que ne s'affichent pas les compteurs d'activité : nombre de trames envoyées, nombre de contacts,...",On Huawei P10 Pro. No noticeable battery consumption. Too bad that the activity counters are not displayed: number of frames sent  number of contacts  ...,fr,On Huawei P   Pro  No noticeable battery consumption  Too bad that the activity counters are not displayed  number of frames sent  number of contacts     ,Domain_Specific,display,0.066666667,Negative,0,0,1,0,0,0,0,0,0
2810,6/6/20 9:04,fr.gouv.android.stopcovid,StopCovid France,fr,Laurence M,1,ma batterie sur samsung s8 tient 6h avec cette application et chauffe enormement le portable!!! je l ai enlevee!! c est nul,my battery on samsung s8 lasts 6 hours with this application and heats the laptop enormously !!! I took it off !! it sucks,fr,my battery on samsung s  lasts   hours with this application and heats the laptop enormously     I took it off    it sucks,Domain_Specific,applic,0.1,Negative,0,0,1,0,0,0,0,0,0
2811,6/6/20 9:03,fr.gouv.android.stopcovid,StopCovid France,fr,Noelle Maurice,1,Ne fonctionne avec le J3 Samsung. J'ai 73 ans et je pense que cette application pourrait me servir mais je n'ai pas les moyens de m'acheter un nouveau portable. Et je trouve que ce sont mes gens avec de petits moyens qui ne pourront pas se protéger.,Only works with Samsung J3. I am 73 years old and I think this application could be useful to me but I cannot afford to buy a new laptop. And I find that it is my people with little means who will not be able to protect themselves.,fr,Only works with Samsung J   I am    years old and I think this application could be useful to me but I cannot afford to buy a new laptop  And I find that it is my people with little means who will not be able to protect themselves ,"Domain_Specific, Privacy, Socio_economic_Status","buy, protect, applic",0.142857143,Positive,0,0,1,0,0,0,0,1,1
2812,6/6/20 9:00,fr.gouv.android.stopcovid,StopCovid France,fr,R La,3,"Points d'améliorations : Difficile de laisser en tâche de fond car consomme beaucoup de batterie. Et si des points de couleurs (rouge par ex) sur une carte pouvaient matérialiser les covid déclarés, ça permettrait d'en tenir compte en prévention (évitation de zones), et de voir aussi la densité de couverture de l'appli (points verts). Bon courage",Points of improvement: Difficult to leave in the background because consumes a lot of battery. And if the colored dots (red for example) on a map could materialize the declared covid  that would make it possible to take them into account in prevention (avoidance of areas)  and also to see the density of coverage of the app (green dots ). Good luck,fr,Points of improvement  Difficult to leave in the background because consumes a lot of battery  And if the colored dots  red for example  on a map could materialize the declared covid  that would make it possible to take them into account in prevention  avoidance of areas   and also to see the density of coverage of the app  green dots    Good luck,"Domain_Specific, Location","area, color, account",0.085714286,Positive,0,0,1,0,0,0,1,0,0
2817,6/6/20 8:46,fr.gouv.android.stopcovid,StopCovid France,fr,Stéphane Croux,5,"Redmi note 7 : Vraiment bien conçu, j'ai paramétré l'application en démarrage automatique, je l'ai verrouillé dans la gestion des tâches, du coup l'application reste tout le temps activé, même après redémarrage ou sorti du mode avion, sans incidence sur la consomation. Une application d'avenir pour le traitement des maladies contagieuses.",Redmi note 7: Really well designed  I have set the application to automatic start  I have locked it in task management  suddenly the application remains activated all the time  even after restarting or exiting airplane mode  without impact on consumption. A future-proof application for the treatment of contagious diseases.,fr,Redmi note    Really well designed  I have set the application to automatic start  I have locked it in task management  suddenly the application remains activated all the time  even after restarting or exiting airplane mode  without impact on consumption  A future proof application for the treatment of contagious diseases ,Domain_Specific,"manag, manag, applic",0.096774194,Neutral,0,0,1,0,0,0,0,0,0
2820,6/6/20 8:34,fr.gouv.android.stopcovid,StopCovid France,fr,Thierry GORSE,1,"Stop Covid est une application qui souffrirait de difficulté d'être installée correctement et d'une cohérence relative. Tout simplement parce qu'une partie de la population n'a pas de téléphones compatibles récents ou n'a tout simplement pas de téléphones portables avec un OS Android ou iOS. C'est-à-dire avant 2014 pour certains constructeurs utilisants Android. Pour iOS d'Apple c'est encore pire la version la plus ancienne compatible date de 2018, sans compter les problèmes de sécurité qu'impose l'OS d'Apple. Autre incompatibilité ne fonctionne pas si votre téléphone n'est pas Bluetooth Low Energy. Je vous laisse faire les comptes, avec ceux qui ne pourront pas installer l'appli, par manque de place mémoire ou parce que leur smartphone est obsolète, incompatible ou encore ceux qui ne voudront pas l'installer,.... Ceux qui pourront l'installer, installez la mais le gouvernement aurait dû penser à une solution plus exhaustive et universelle.",Stop Covid is an application that would suffer from difficulty of being installed correctly and of relative consistency. Quite simply because part of the population does not have recent compatible phones or simply does not have cell phones with an Android or iOS OS. That is to say before 2014 for certain manufacturers using Android. For Apple's iOS it's even worse the oldest compatible version dates from 2018  not to mention the security problems imposed by the Apple OS. Other incompatibility will not work if your phone is not Bluetooth Low Energy. I let you do the accounts  with those who will not be able to install the app  due to lack of memory space or because their smartphone is obsolete  incompatible or even those who will not want to install it  .... Those who can install it  install it but the government should have thought of a more comprehensive and universal solution.,fr,Stop Covid is an application that would suffer from difficulty of being installed correctly and of relative consistency  Quite simply because part of the population does not have recent compatible phones or simply does not have cell phones with an Android or iOS OS  That is to say before      for certain manufacturers using Android  For Apple s iOS it s even worse the oldest compatible version dates from       not to mention the security problems imposed by the Apple OS  Other incompatibility will not work if your phone is not Bluetooth Low Energy  I let you do the accounts  with those who will not be able to install the app  due to lack of memory space or because their smartphone is obsolete  incompatible or even those who will not want to install it       Those who can install it  install it but the government should have thought of a more comprehensive and universal solution ,"Domain_Specific, Privacy","secur, secur, manufactur, applic, account, impos",0.08,Negative,0,0,1,0,0,0,0,1,0
2821,6/6/20 8:32,fr.gouv.android.stopcovid,StopCovid France,fr,Michel Freyburger coaching,5,Très simple et un bel outil de protection pour moi et les autres,Very simple and a nice protection tool for me and others,fr,Very simple and a nice protection tool for me and others,Privacy,protect,0.2,Positive,0,0,0,0,0,0,0,1,0
2822,6/6/20 8:31,fr.gouv.android.stopcovid,StopCovid France,fr,Alexandre L,1,Application illégale qui enregistre toutes vos données personnelles à fuir je désinstalle.,Illegal application that records all your personal data to leak I uninstall.,fr,Illegal application that records all your personal data to leak I uninstall ,"Domain_Specific, Privacy","data, record, applic",0.428571429,Negative,0,0,1,0,0,0,0,1,0
2825,6/6/20 8:23,fr.gouv.android.stopcovid,StopCovid France,fr,Rémi Bouhaben,4,"A chaque démarrage du téléphone, il faut démarrer l'application. Ça perd de son intérêt. MAJ du 6 juin : corrigé. TOP",Each time the phone is started  the application must be started. It loses its interest. Update of June 6: corrected. TOP,fr,Each time the phone is started  the application must be started  It loses its interest  Update of June    corrected  TOP,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
2830,6/6/20 8:16,fr.gouv.android.stopcovid,StopCovid France,fr,trestraou,1,"Mon smartphone Samsung Galaxy Note 3 est déclaré incompatible par l'application ! C'est pourtant un appareil très satisfaisant. C'est la première application que je ne peux pas installer dessus. Ce n'est pas ainsi que stopcovid va être efficace, surtout chez les personnes ayant peu de moyens financiers.",My Samsung Galaxy Note 3 smartphone has been declared incompatible by the application! It is  however  a very satisfactory device. This is the first app I can't install on it. This is not how stopcovid is going to be effective  especially in people with little financial means.,fr,My Samsung Galaxy Note   smartphone has been declared incompatible by the application  It is  however  a very satisfactory device  This is the first app I can t install on it  This is not how stopcovid is going to be effective  especially in people with little financial means ,Domain_Specific,"financi, applic",0.090909091,Positive,0,0,1,0,0,0,0,0,0
2831,6/6/20 8:15,fr.gouv.android.stopcovid,StopCovid France,fr,patrick dagon,5,Facile et pratique une protection contre ce virus et comme ont ais à l'heure du numérique cette application est le bien venue,Easy and practical protection against this virus and as we have in the digital age this application is welcome,fr,Easy and practical protection against this virus and as we have in the digital age this application is welcome,"Age, Domain_Specific, Privacy","age, protect, applic",0.375,Positive,1,0,1,0,0,0,0,1,0
2837,6/6/20 8:04,fr.gouv.android.stopcovid,StopCovid France,fr,Romainmain G.,3,Application simple mais attention à la batterie ! On salue la taille de 'application 12Mo à peine. Par contre la sollicitation du Bluetooth en arrière plan pompe la batterie a vitesse grand V. Dommage.,Simple application but watch out for the battery! We welcome the size of the application barely 12MB. On the other hand  the use of Bluetooth in the background pumps the battery at high speed V. Too bad.,fr,Simple application but watch out for the battery  We welcome the size of the application barely   MB  On the other hand  the use of Bluetooth in the background pumps the battery at high speed V  Too bad ,Domain_Specific,applic,0.052631579,Positive,0,0,1,0,0,0,0,0,0
2838,6/6/20 7:59,fr.gouv.android.stopcovid,StopCovid France,fr,gerard cauvin,1,"Je l ai désinstallé au bout de 2 jours. Vidage batterie hallucinant Perte bluetooth sur mes appareils connectes, montre et voiture. En plus il faut penser à activer l appli chaque fois. La géolocalisation aurait été plus pratique d autant plus que le pistage est permanent des que le GPS est activé ce qui ne changerai rien. Un objet connecté serait plus simple et plus pratique d utilisation pour plus d utilisateurs.",I uninstalled it after 2 days. Mind-blowing battery drain Bluetooth loss on my connected devices  watch and car. In addition  you must remember to activate the app each time. Geolocation would have been more practical  especially since tracking is permanent as soon as the GPS is activated  which will not change anything. A connected object would be simpler and more practical to use for more users.,fr,I uninstalled it after   days  Mind blowing battery drain Bluetooth loss on my connected devices  watch and car  In addition  you must remember to activate the app each time  Geolocation would have been more practical  especially since tracking is permanent as soon as the GPS is activated  which will not change anything  A connected object would be simpler and more practical to use for more users ,Privacy,"track, gps",0.054054054,Negative,0,0,0,0,0,0,0,1,0
2839,6/6/20 7:46,fr.gouv.android.stopcovid,StopCovid France,fr,Prune LizotM,3,Je n'arrive pas à activer l'application Très déçu svp enlever ce bug,I can not activate the application Very disappointed please remove this bug,fr,I can not activate the application Very disappointed please remove this bug,Domain_Specific,"remov, applic",0.285714286,Negative,0,0,1,0,0,0,0,0,0
2843,6/6/20 7:31,fr.gouv.android.stopcovid,StopCovid France,fr,Mimi Kikou,1,Ne fonctionne pas ! Obligation d'autoriser la tâche de fond après chaque redémarrage du téléphone. Testé sur 2 Redmi Note 7 différents.,Does not work ! Obligation to authorize the background task after each restart of the phone. Tested on 2 different Redmi Note 7.,fr,Does not work   Obligation to authorize the background task after each restart of the phone  Tested on   different Redmi Note   ,Domain_Specific,"author, author",0.166666667,Neutral,0,0,1,0,0,0,0,0,0
2844,6/6/20 7:28,fr.gouv.android.stopcovid,StopCovid France,de,Stefan Schlenker,5,Important,Important,ca,Important,Domain_Specific,import,1,Positive,0,0,1,0,0,0,0,0,0
2848,6/6/20 7:00,fr.gouv.android.stopcovid,StopCovid France,fr,Jean-Yves Saussereau,1,"Smarphone "" Samsung Note 3"" Portable incompatible Que l'état arrête de faire de la Pub pour le covid -19. C'est une Pub pour acheter un nouveau portable.","""Samsung Note 3"" smartphone Incompatible cellphone That the state stop advertising for covid -19. It's an Ad to buy a new laptop.",fr, Samsung Note    smartphone Incompatible cellphone That the state stop advertising for covid      It s an Ad to buy a new laptop ,Socio_economic_Status,buy,0.076923077,Negative,0,0,0,0,0,0,0,0,1
2849,6/6/20 6:45,fr.gouv.android.stopcovid,StopCovid France,fr,-Manon Gacha-,4,"Installation ok sur Galaxy A6 Android 8. Nécessite de relancer l'application à chaque redémarrage du téléphone, faut pas oublier...",Installation ok on Galaxy A6 Android 8. Requires relaunching the application each time you restart the phone  don't forget ...,fr,Installation ok on Galaxy A  Android    Requires relaunching the application each time you restart the phone  don t forget    ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
2850,6/6/20 6:45,fr.gouv.android.stopcovid,StopCovid France,fr,Alex14 2,5,"Superbe application pour cette période, elle sécurise nos donner. Seule problème, on ne peux pas le télécharger sur les iPhones 5",Superb application for this period  it secures our donations. Only problem  we can not download it on iPhones 5,fr,Superb application for this period  it secures our donations  Only problem  we can not download it on iPhones  ,"Domain_Specific, Privacy","secur, secur, applic",0.333333333,Positive,0,0,1,0,0,0,0,1,0
2854,6/6/20 5:59,fr.gouv.android.stopcovid,StopCovid France,fr,Satelis,1,"Application qui ne sert à rien, tu arrives trop tard .",Application that is useless  you arrive too late.,fr,Application that is useless  you arrive too late ,Domain_Specific,applic,0.25,Negative,0,0,1,0,0,0,0,0,0
2856,6/6/20 5:47,fr.gouv.android.stopcovid,StopCovid France,fr,Daddy Gamer Chief,1,Mes autres applications fonctionnant avec le bluetooth ne se connectent plus depuis que j'ai installé StopCovid. Je songe à rapidement la désinstaller.,My other applications that work with bluetooth have stopped connecting since I installed StopCovid. I am thinking of quickly uninstalling it.,fr,My other applications that work with bluetooth have stopped connecting since I installed StopCovid  I am thinking of quickly uninstalling it ,Domain_Specific,applic,0.090909091,Negative,0,0,1,0,0,0,0,0,0
2857,6/6/20 5:46,fr.gouv.android.stopcovid,StopCovid France,fr,Jean Luc ALLARD,2,Impossible de démarrer l'application.,Unable to start the application.,fr,Unable to start the application ,Domain_Specific,applic,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
2859,6/6/20 5:21,fr.gouv.android.stopcovid,StopCovid France,fr,Nathan Dupuit,5,Très bien. Il manque juste un mode d'activation totale pour les personnes ne souhaitant pas gérer l'activation manuellement.,Very well. It just lacks a full activation mode for people who don't want to manage activation manually.,fr,Very well  It just lacks a full activation mode for people who don t want to manage activation manually ,Domain_Specific,"manag, manag",0.181818182,Positive,0,0,1,0,0,0,0,0,0
2860,6/6/20 5:20,fr.gouv.android.stopcovid,StopCovid France,fr,patrick morin,2,L'application ne reste pas active,The application does not stay active,fr,The application does not stay active,Domain_Specific,applic,0.25,Negative,0,0,1,0,0,0,0,0,0
2862,6/6/20 3:52,fr.gouv.android.stopcovid,StopCovid France,fr,PASCAL HUYGHE,2,"Retrouver désactivé et impossible de l'activer. Seule solution supprimer, réinstaller même problèmes. Relance du téléphone pour réactivation. Jusqu'a quand ???? Apres est que l application fonctionne on ne sait pas. On verra.",Find disabled and unable to activate. Only solution remove  reinstall same problems. Phone restart for reactivation. Until when ???? After that the application is working  we do not know. We'll see.,fr,Find disabled and unable to activate  Only solution remove  reinstall same problems  Phone restart for reactivation  Until when      After that the application is working  we do not know  We ll see ,"Disability, Domain_Specific","disabl, remov, applic",0.1875,Negative,0,1,1,0,0,0,0,0,0
2864,6/6/20 1:50,fr.gouv.android.stopcovid,StopCovid France,fr,Dominique V,1,Fonctionne 10 minutes puis s arrête après. Il faut chaque fois le réactiver mon Xiaomi rednote 4 n accepté pas,Runs 10 minutes then stops after. You have to reactivate it each time my Xiaomi rednote 4 does not accept,fr,Runs    minutes then stops after  You have to reactivate it each time my Xiaomi rednote   does not accept,Domain_Specific,run,0.111111111,Negative,0,0,1,0,0,0,0,0,0
2866,6/6/20 1:02,fr.gouv.android.stopcovid,StopCovid France,fr,Madlaurent75 Zakarya,4,"Utile,mais il aurait fallut une application Européenne et même international quand les voyages et déplacements reprendront",Useful  but it would have needed a European and even international application when travel and travel resume,fr,Useful  but it would have needed a European and even international application when travel and travel resume,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
2867,6/6/20 0:16,fr.gouv.android.stopcovid,StopCovid France,fr,Loïs ECOFFET,1,"Assus ZenPhone 3, Android 7.0 : L'application ne fonctionne pas, j'appuie sur le bouton est cela me répond : ""Erreur ROBERT non répertoriée"". Je ne sais pas si cela est un soucis de mon téléphone ou de l' appli sur des téléphone vieillissant de moyenne gamme.","Assus ZenPhone 3  Android 7.0: The application does not work  I press the button and it answers: ""Error ROBERT not listed"". I do not know if this is a concern with my phone or the app on older midrange phones.",fr,Assus ZenPhone    Android      The application does not work  I press the button and it answers   Error ROBERT not listed   I do not know if this is a concern with my phone or the app on older midrange phones ,"Age, Domain_Specific, Emotional","older, concern, button, answer, applic",0.263157895,Negative,1,0,1,1,0,0,0,0,0
2870,6/5/20 22:29,fr.gouv.android.stopcovid,StopCovid France,fr,Thierry Guieu,3,Application trop présente. Impossible me mettre le bandeau de notification en arrière plan.,Application too present. I couldn't put the notification banner in the background.,fr,Application too present  I couldn t put the notification banner in the background ,Domain_Specific,"applic, present",0.333333333,Neutral,0,0,1,0,0,0,0,0,0
2871,6/5/20 22:27,fr.gouv.android.stopcovid,StopCovid France,fr,Cyber Pentest,1,"En tant qu'expert en Cybersécurité, je déconseille fortement l'installation de cette appli. Les données de santé recueillies sont stockés de manière centralisés sur des clouds tiers, et non sur un espace de stockage sécurisé souverain. Le code n'a pas été publié, et les acteurs ayant contribué à ce projet ont des intérêts fortement douteux (Orange, dassault, capgemini...). Le code du backend est totalement inconnu, rien ne permet de savoir ce qui transite dans cette application. À fuir !",As a cybersecurity expert  I strongly advise against installing this app. The collected health data is stored centrally in third party clouds  and not on sovereign secure storage space. The code has not been published  and the actors who contributed to this project have highly questionable interests (Orange  dassault  capgemini ...). The backend code is completely unknown  there is nothing to know what passes through this application. To flee !,fr,As a cybersecurity expert  I strongly advise against installing this app  The collected health data is stored centrally in third party clouds  and not on sovereign secure storage space  The code has not been published  and the actors who contributed to this project have highly questionable interests  Orange  dassault  capgemini       The backend code is completely unknown  there is nothing to know what passes through this application  To flee  ,"Domain_Specific, Privacy","data, secur, cloud, secur, applic, actor",0.157894737,Positive,0,0,1,0,0,0,0,1,0
2872,6/5/20 22:22,fr.gouv.android.stopcovid,StopCovid France,fr,Bastien B.,4,Application claire sur son usage,Clear application on its use,fr,Clear application on its use,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
2873,6/5/20 22:19,fr.gouv.android.stopcovid,StopCovid France,fr,Ronald Delannoy,4,"Bien que StopCovid dévore la batterie, elle sont utile pour détecter un Cluster, ou le cas importé du Covid-19!",Although StopCovid devours the battery  they are useful for detecting a Cluster  or the imported case of Covid-19!,fr,Although StopCovid devours the battery  they are useful for detecting a Cluster  or the imported case of Covid    ,Domain_Specific,import,0.1,Positive,0,0,1,0,0,0,0,0,0
2875,6/5/20 22:16,fr.gouv.android.stopcovid,StopCovid France,fr,Sébastien FRADE MARANINCHI,3,"Juste pour tester sur Xiaomi MI9 parce que le CM du helpdesk a l'air sympa et réactif. La note correspond à ma réserve sur le choix des techno et sur l'effet d'impression de fausse sécurité. Coucou au HelpDesk de la part @sebfm_lapin sur twitter. si dysfonctionnement, je signalerai.",Just to test on Xiaomi MI9 because the helpdesk CM looks nice and responsive. The note corresponds to my reservation on the choice of techno and on the effect of false security impression. Hello to the HelpDesk from @sebfm_lapin on twitter. if malfunction  I will report.,fr,Just to test on Xiaomi MI  because the helpdesk CM looks nice and responsive  The note corresponds to my reservation on the choice of techno and on the effect of false security impression  Hello to the HelpDesk from  sebfm lapin on twitter  if malfunction  I will report ,Privacy,"secur, secur",0.08,Positive,0,0,0,0,0,0,0,1,0
2876,6/5/20 22:05,fr.gouv.android.stopcovid,StopCovid France,fr,Chris75 France,2,J'écris ce mess pour toutes les personnes qui ne peuvent pas installer l'application #stopcovid il faut avoir un tél compatible certaines personnes ne pourront pas avoir l'appli c'est vraiment intolérable je ne suis pas concerné j'ai pu installer mais combien de personnes ne pourront pas le faire inadmissible/ Olivier Véran - Édouard Philippe - Gouvernement- Ministère de la Santé. #prenezsoindevous,I'm writing this mess for all the people who can't install the #stopcovid application you have to have a compatible phone some people won't be able to have the app it's really intolerable I'm not concerned I was able to install but how many people will not be able to do it inadmissible / Olivier Véran - Édouard Philippe - Government - Ministry of Health. #take care of yourself,fr,I m writing this mess for all the people who can t install the  stopcovid application you have to have a compatible phone some people won t be able to have the app it s really intolerable I m not concerned I was able to install but how many people will not be able to do it inadmissible   Olivier V ran    douard Philippe   Government   Ministry of Health   take care of yourself,"Domain_Specific, Emotional","concern, applic",0.066666667,Positive,0,0,1,1,0,0,0,0,0
2877,6/5/20 21:47,fr.gouv.android.stopcovid,StopCovid France,fr,Philippe Saudemont,1,"Exécrable. Message d'erreur ""Stopcovid s'arrête systématiquement"" sur OnePlus 5T et Android 10. Commentaires de bug envoyés a Google.","Execrable. ""Stopcovid always stops"" error message on OnePlus 5T and Android 10. Bug comments sent to Google.",fr,Execrable   Stopcovid always stops  error message on OnePlus  T and Android     Bug comments sent to Google ,Domain_Specific,comment,0.083333333,Negative,0,0,1,0,0,0,0,0,0
2879,6/5/20 21:29,fr.gouv.android.stopcovid,StopCovid France,fr,Frederic Leurent,5,"A avoir. C'est tout... En revanche les gars merci de prévoir un dispositif pour supprimer l'affichage permanent que lapp est activée. Ca peut en rassurer certains, mais ceux que ça saoulent comme moi, devraient pouvoir l'ôter. F",To have. That's all ... On the other hand guys thank you for providing a device to remove the permanent display that the app is activated. It may reassure some  but those who are drunk like me  should be able to remove it. F,fr,To have  That s all     On the other hand guys thank you for providing a device to remove the permanent display that the app is activated  It may reassure some  but those who are drunk like me  should be able to remove it  F,Domain_Specific,"remov, display",0.117647059,Positive,0,0,1,0,0,0,0,0,0
