,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
7545,5/22/20 17:05,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,احمد العنزي,5,رايع,Rabbi,fa,Rabbi,Domain_Specific,rabbi,1,Neutral,0,0,1,0,0,0,0,0,0
7546,5/22/20 17:02,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Muhammad Nassr,1,تسجيل مستخدم جديد لا يعمل ويظهر رساله خطأ عند ادخال رقم الهويه وتاريخ الميلاد,The registration of a new user does not work and an error message appears when entering the identity number and date of birth,ar,The registration of a new user does not work and an error message appears when entering the identity number and date of birth,Domain_Specific,enter,0.076923077,Negative,0,0,1,0,0,0,0,0,0
7558,5/22/20 16:19,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,damah alaged 1,1,بعد التحسين سار أفضل,After optimization it worked better,ar,After optimization it worked better,Domain_Specific,optim,0.333333333,Positive,0,0,1,0,0,0,0,0,0
7563,5/22/20 15:47,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Vinu Priya,1,Not able to enter date of birth in English version. Throwing error even if dob is entered correctly. Using huawei p30 pro. Kindly rectifu ASAP,  Not able to enter date of birth in English version. Throwing error even if dob is entered correctly. Using huawei p30 pro. Kindly rectifu ASAP ,en,  Not able to enter date of birth in English version  Throwing error even if dob is entered correctly  Using huawei p   pro  Kindly rectifu ASAP ,"Domain_Specific, Language","english, enter",0.105263158,Positive,0,0,1,0,0,1,0,0,0
7566,5/22/20 15:08,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Abid Hussain,1,DOB section not working,  DOB section not working ,en,  DOB section not working ,Domain_Specific,section,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
7578,5/22/20 14:26,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Ja'far Nabhani,1,تطبيق غير مفيد ، ثبت التطبيق أنا وزميلي في السكن، و بنفس المعطيات ، و كلانا لا يملك أي تصاريح ، أنا ممنوع و زميلي مسموح ، و كلانا لم يطلب أي تصريح خروج عادي او طارئ.,The application is not useful  the application was proven  my colleague and I in the residence  with the same data  and we both do not have any permits  I am forbidden and my colleague is allowed  and we both did not request any normal or emergency exit permit.,ar,The application is not useful  the application was proven  my colleague and I in the residence  with the same data  and we both do not have any permits  I am forbidden and my colleague is allowed  and we both did not request any normal or emergency exit permit ,"Domain_Specific, Privacy","data, normal, applic",0.166666667,Negative,0,0,1,0,0,0,0,1,0
7579,5/22/20 14:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو محمد,5,تطبيق جدا ممتاز 👍,Very excellent application 👍,ar,Very excellent application  ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
7580,5/22/20 14:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Mahabu Rahman,5,careem captain,careem captain,ro,careem captain,Domain_Specific,captain,0.5,Neutral,0,0,1,0,0,0,0,0,0
7583,5/22/20 14:07,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Rami al-qasmi,3,ارجو اضافه البرنامج الى متجر هواوي للتطبيقات,Please add the program to the Huawei application store,ar,Please add the program to the Huawei application store,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,0,0,0,0,0
7595,5/22/20 12:48,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,فهد محمد,1,السلام عليكم هل التطبيق يضمن الخصوصية وهل لايمكن اختراقه وهل هناك طرق اخرى للحصول على التصريح اذا كنت لا اريد ان استخدم التطبيق,Peace be upon you. Does the application guarantee privacy  is it not possible to hack it  and are there other ways to obtain the permit if I do not want to use the application,ar,Peace be upon you  Does the application guarantee privacy  is it not possible to hack it  and are there other ways to obtain the permit if I do not want to use the application,"Domain_Specific, Privacy","privaci, applic",0.142857143,Positive,0,0,1,0,0,0,0,1,0
7599,5/22/20 12:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Iftikhar Ahmed,2,Please guide how to add date of birth? I try to make sign up but i am unable to add my date of birth.,  Please guide how to add date of birth? I try to make sign up but i am unable to add my date of birth. ,en,  Please guide how to add date of birth  I try to make sign up but i am unable to add my date of birth  ,Domain_Specific,guid,0.083333333,Positive,0,0,1,0,0,0,0,0,0
7606,5/22/20 11:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Chef Raed Hazza Shaker Hilali,5,ممتاز وشكرا لكل من ساهم في هذا الاعداد المتميز,Excellent and thanks to everyone who contributed to this excellent preparation,ar,Excellent and thanks to everyone who contributed to this excellent preparation,Domain_Specific,"prepar, prepar",0.333333333,Positive,0,0,1,0,0,0,0,0,0
7613,5/22/20 9:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Gary Rawlings,3,Doesn't pick up location,  Doesn't pick up location ,en,  Doesn t pick up location ,"Domain_Specific, Privacy","locat, locat",1,Neutral,0,0,1,0,0,0,0,1,0
7614,5/22/20 9:53,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,asif hasan,5,Awesome application for serving the peoples.,  Awesome application for serving the peoples. ,en,  Awesome application for serving the peoples  ,Domain_Specific,applic,0.25,Positive,0,0,1,0,0,0,0,0,0
7616,5/22/20 9:31,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,اسامة ابن المبارك,1,كل ما سجلت يقولي تأكد من صحة معلوماتك ، يعني أنا مثلا مش عارف تاريخ ميلادي؟ إيه الحل,All that I have recorded says I make sure that your information is correct  I mean  for example  I do not know my date of birth? Er the solution,ar,All that I have recorded says I make sure that your information is correct  I mean  for example  I do not know my date of birth  Er the solution,Domain_Specific,record,0.076923077,Positive,0,0,1,0,0,0,0,0,0
7617,5/22/20 9:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,mohamed esmat,3,انا معي زوجتي و طفلين زيارة سارية و في البرنامج بيقول لا يوجد افراد اسرة او مكفولين,I have my wife and two children with a valid visit  and in the program it says there are no family members or sponsors,ar,I have my wife and two children with a valid visit  and in the program it says there are no family members or sponsors,"Age, Domain_Specific","children, sponsor",0.2,Negative,1,0,1,0,0,0,0,0,0
7629,5/22/20 3:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ahmed ahmed,5,يحتاج الى تطوير اضافة مواعيد المستشفيات زيادة الساعات بسبب طول الانتظار في المستشفيات اضافة الابناء تحت عمر ١٥ سنة,It is necessary to develop the addition of hospital appointments  to increase the hours due to the long waiting time in hospitals  in addition to children under the age of 15 years,ar,It is necessary to develop the addition of hospital appointments  to increase the hours due to the long waiting time in hospitals  in addition to children under the age of    years,Age,"children, age",0.125,Positive,1,0,0,0,0,0,0,0,0
7633,5/22/20 2:57,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mohammed Ameen,1,ماقدرت اسجل فيه يطلع تأكد من معلوماتك دخلت رقم الإقامه وتاريخ الميلاد مزبوط بس مافي فايده كيف نشتغل ب مرسول وهو مرتبط بهذا التطبيق والله مشكله,I could not register in it  make sure that your information has entered the residence number and the date of birth are applicable  but it is not useful how to work with Messenger and it is linked to this application and God has a problem,ar,I could not register in it  make sure that your information has entered the residence number and the date of birth are applicable  but it is not useful how to work with Messenger and it is linked to this application and God has a problem,Domain_Specific,"enter, messeng, applic",0.166666667,Negative,0,0,1,0,0,0,0,0,0
7635,5/22/20 2:53,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,العتيبي خالد,1,يا مطورين البرنامج التحديث الجديد فيه مشكلة مايسجل الدخول ياخذ المعطيات من المستخدم بشكل غير صحيح,Hey  developers of the program  the new update has a problem that does not log in incorrectly taking data from the user,ar,Hey  developers of the program  the new update has a problem that does not log in incorrectly taking data from the user,Privacy,data,0.083333333,Negative,0,0,0,0,0,0,0,1,0
7636,5/22/20 2:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابراهيم ابومشعل,5,ممتازه جدا ونفعني التطبيق كثيرآ,Very excellent and the application helps me a lot,ar,Very excellent and the application helps me a lot,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
7637,5/22/20 2:32,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,mohammad kittaneh,5,تطبيق ممتاز ... وانا استفيد منه في وقت المنع الجزئي وفعلا القوات الامنيه مشدده فعلا بالطرقات وبين الاحياء السكنيه ... ووفرت بدائل كطبيق توكلنا لحفظ الامن والنظام ... بوركت جهودكم,An excellent application ... I benefited from it at the time of partial prevention  and the security forces were actually tightening the roads and between residential neighborhoods ... and provided alternatives such as an application that we trusted to maintain security and order ... I blessed your efforts,ar,An excellent application     I benefited from it at the time of partial prevention  and the security forces were actually tightening the roads and between residential neighborhoods     and provided alternatives such as an application that we trusted to maintain security and order     I blessed your efforts,"Domain_Specific, Privacy","secur, trust, secur, tighten, applic, order",0.272727273,Positive,0,0,1,0,0,0,0,1,0
7643,5/22/20 1:19,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,نوني الحربي,5,لا تعليق,No comment,ar,No comment,Domain_Specific,comment,1,Negative,0,0,1,0,0,0,0,0,0
7646,5/22/20 0:48,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,متعب الجبلي,4,تطبيق رائع و مفيد..,Wonderful and useful application ..,ar,Wonderful and useful application   ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
7647,5/22/20 0:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,taimoor kayani,1,I Can't enter date of birth,  I Can't enter date of birth ,en,  I Can t enter date of birth ,Domain_Specific,enter,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
7651,5/22/20 0:27,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,sjjejeek3k3k3 jsjsjej,1,صراحه هذا تطبيق توكنا رايع جدا,Frankly  this is a very wonderful application,ar,Frankly  this is a very wonderful application,Domain_Specific,applic,0.25,Positive,0,0,1,0,0,0,0,0,0
7653,5/22/20 0:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,TA VV,5,السلام عليكم يقولي التطبيق حدث خطأ اتمنى حل هذه المشكله عندي,Peace be upon you. The application has gone wrong. I hope to solve this problem for me,ar,Peace be upon you  The application has gone wrong  I hope to solve this problem for me,Domain_Specific,applic,0.125,Positive,0,0,1,0,0,0,0,0,0
7665,5/21/20 23:06,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Maha ali,5,الله يعز حكومتنا ويوفقهم الله ويطول في عمر ابونا تاج رؤوسنا الملك سلمان وولي العهد الأمير محمد 😍❤❤,May God cherish our government  may God grant them success  and extend the life of our father  the crown of our heads  King Salman and Crown Prince Muhammad 😍❤❤,ar,May God cherish our government  may God grant them success  and extend the life of our father  the crown of our heads  King Salman and Crown Prince Muhammad    ,Domain_Specific,"extend, father, head",0.166666667,Positive,0,0,1,0,0,0,0,0,0
7666,5/21/20 23:06,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ع الشهري,5,لكم كل الشكر والتقدير والعرفان يامن تعملون ليل نهار لكي ننعم بالصحه الله يجزاكم كل خير ويكتب لكم الأجر والثواب.,You have all the gratitude  appreciation and gratitude. You who work day and night in order to enjoy good health. May God reward you with all good and reward you.,ar,You have all the gratitude  appreciation and gratitude  You who work day and night in order to enjoy good health  May God reward you with all good and reward you ,Domain_Specific,order,0.066666667,Positive,0,0,1,0,0,0,0,0,0
7667,5/21/20 22:58,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,sheikh sahib,3,The application doesn't allow to enter date of birth either Hijri or Georgian. Kindly fix this problem as early as possible.,  The application doesn't allow to enter date of birth either Hijri or Georgian. Kindly fix this problem as early as possible. ,en,  The application doesn t allow to enter date of birth either Hijri or Georgian  Kindly fix this problem as early as possible  ,"Domain_Specific, Language","georgian, enter, applic",0.230769231,Positive,0,0,1,0,0,1,0,0,0
7669,5/21/20 22:43,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,علااؤي .k. ֆ a,2,يوجد مشكله عندما اريد اصدار تصريح يطلب مني تفعيل GPS و الموقع قيد التفعيل,There is a problem when I want to issue a permit asking me to activate GPS while the location is activated,ar,There is a problem when I want to issue a permit asking me to activate GPS while the location is activated,"Domain_Specific, Privacy","locat, gps, locat",0.333333333,Negative,0,0,1,0,0,0,0,1,0
7676,5/21/20 21:44,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد الحزمي,5,ممتاز جدا وخطوه جده للتقليل من مرض كرونا وقفكم الله وحفظ المملكه ملك وحكومه وشعبا,Very excellent  and his grandfather's step to reduce the disease of Corona  may God stop you and preserve the kingdom  the king  its government and people,ar,Very excellent  and his grandfather s step to reduce the disease of Corona  may God stop you and preserve the kingdom  the king  its government and people,Domain_Specific,"reduc, preserv",0.133333333,Positive,0,0,1,0,0,0,0,0,0
7678,5/21/20 21:34,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Galaxy A,1,ما اعطاني في منطقتي و لا محل تموين,What he gave me in my area nor a supply store,ar,What he gave me in my area nor a supply store,Location,area,0.25,Neutral,0,0,0,0,0,0,1,0,0
7680,5/21/20 21:26,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,همس الوطن,5,لماذا غير مصرح لي بالتجوال بالرغم من ان الاستبيان الذي اجريته صحيح,Why am I not authorized to roam even though my survey is correct,ar,Why am I not authorized to roam even though my survey is correct,Domain_Specific,"author, author",0.285714286,Neutral,0,0,1,0,0,0,0,0,0
7683,5/21/20 21:07,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mohammed Al Malfy,5,فكرة التطبيق ممتازة واتمنى يبحثون تطوير للافضل,The idea of ​​the application is excellent and I hope they are looking for development for the better,ar,The idea of   the application is excellent and I hope they are looking for development for the better,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
7686,5/21/20 20:59,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Rod Betch,2,"Cannot read arabic in selecting family status, you might select option that might not approriate but have option but to guess just to finish signing up.",  Cannot read arabic in selecting family status  you might select option that might not approriate but have option but to guess just to finish signing up. ,en,  Cannot read arabic in selecting family status  you might select option that might not approriate but have option but to guess just to finish signing up  ,Language,arab,0.071428571,Neutral,0,0,0,0,0,1,0,0,0
7688,5/21/20 20:47,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,صالح الزهراني,1,انا رجل عندي ثلاث زوجات وكل واحدة في بيت مستقل بعيدة عن الأخرى. فالتطبيق لا يخدمني إلا في بيت واحد من هذه البيوت. ارجو من المعنيين والقائمين على التطبيق يراعوا من هم مثل حالتي.,I am a man with three wives  each one in a separate house far from the other. The application does not serve me except in one of these homes. I ask the concerned people and those in charge of the application  take into account those like me.,ar,I am a man with three wives  each one in a separate house far from the other  The application does not serve me except in one of these homes  I ask the concerned people and those in charge of the application  take into account those like me ,"Domain_Specific, Emotional, Gender","man, concern, separ, applic, account",0.238095238,Positive,0,0,1,1,1,0,0,0,0
7693,5/21/20 20:17,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,منيرهذذ العبد الرحمن,5,صدق َمع توكلنا انحلت مشاكلنا,Be honest with our trust  our problems are solved,ar,Be honest with our trust  our problems are solved,Privacy,trust,0.25,Positive,0,0,0,0,0,0,0,1,0
7695,5/21/20 20:12,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Abdullah Qureshi,1,i am unable to sign up as date of birth cant be entered. please help,  i am unable to sign up as date of birth cant be entered. please help ,en,  i am unable to sign up as date of birth cant be entered  please help ,Domain_Specific,enter,0.125,Positive,0,0,1,0,0,0,0,0,0
7700,5/21/20 19:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد الحربي,1,التطبيق جيد جدا لكن المشكله مره وحده ف الشهر تقدر تفير الموقع طيب لي متزوج ثنتين والى نقل يصبرون شهر,The application is very good  but the problem is only once in a month. You can estimate the site. Ok  I am married two  and to the transfer they are patient for a month,ar,The application is very good  but the problem is only once in a month  You can estimate the site  Ok  I am married two  and to the transfer they are patient for a month,Domain_Specific,applic,0.066666667,Positive,0,0,1,0,0,0,0,0,0
7708,5/21/20 19:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Jore Omaar18,5,تطبيق ممتاز أصدر لتسهيل الأمور الحياتية للمواطن والمقيم الله يعز الدوله,An excellent application issued to facilitate the life matters of the citizen and resident  may God bless the country,ar,An excellent application issued to facilitate the life matters of the citizen and resident  may God bless the country,"Domain_Specific, Language, Location","countri, countri, applic",0.25,Positive,0,0,1,0,0,1,1,0,0
7709,5/21/20 19:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Mohammed Mehraj,5,Best service thank you,  Best service thank you ,en,  Best service thank you ,Domain_Specific,"servic, servic",0.666666667,Positive,0,0,1,0,0,0,0,0,0
7713,5/21/20 19:08,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Khaled Haj Hamed,3,The developer should allow the option of location to be on while the app in use and not all the time ..,  The developer should allow the option of location to be on while the app in use and not all the time .. ,en,  The developer should allow the option of location to be on while the app in use and not all the time    ,"Domain_Specific, Privacy","locat, locat",0.285714286,Positive,0,0,1,0,0,0,0,1,0
7719,5/21/20 18:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Feasil Assire,5,يا اخوان الله يعطيكم الخير على هذا التطبيق . المشكله يا اخوان اني سافرات و رفض ياخذ موقعي الجديد,O brothers of God gives you goodness on this application. The problem  brothers  is that I traveled and refused to take my new position,ar,O brothers of God gives you goodness on this application  The problem  brothers  is that I traveled and refused to take my new position,Domain_Specific,"brother, applic",0.166666667,Positive,0,0,1,0,0,0,0,0,0
7720,5/21/20 18:37,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Salem Alqarni,5,جزاكم الله كل الخير وادام الله مليكنا وامننا,May God reward you all the best  and may God be our king and our security,ar,May God reward you all the best  and may God be our king and our security,Privacy,"secur, secur",0.25,Positive,0,0,0,0,0,0,0,1,0
7726,5/21/20 18:12,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Akhtar Hasaan,1,Very bad application . In updated version date of birth column does not display calendar to select date of birth. Can not register on any android version..,  Very bad application . In updated version date of birth column does not display calendar to select date of birth. Can not register on any android version.. ,en,  Very bad application   In updated version date of birth column does not display calendar to select date of birth  Can not register on any android version   ,Domain_Specific,"display, applic",0.111111111,Negative,0,0,1,0,0,0,0,0,0
7730,5/21/20 17:50,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبدالله حصام,5,هل اقدر التنقل مثلا إذا أردت البقاله أو صيدلية أو أن تصريح من كفيل فقط,Can I move  for example  if I want the groceries or a pharmacy  or if I only need permission from a sponsor?,ar,Can I move  for example  if I want the groceries or a pharmacy  or if I only need permission from a sponsor ,Domain_Specific,sponsor,0.111111111,Positive,0,0,1,0,0,0,0,0,0
7751,5/21/20 15:39,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,مبارك محمد,5,برنامج لخدمه المجتمع,Community service program,ar,Community service program,Domain_Specific,"servic, servic",0.666666667,Neutral,0,0,1,0,0,0,0,0,0
7764,5/21/20 13:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,#بدر_صالح #الوهيبي_العقيلات_السعودية,5,خدمة سريعة تخدم المواطن في حدود الحاجة,Fast service that serves the citizen within the limits of need,ar,Fast service that serves the citizen within the limits of need,Domain_Specific,"servic, servic",0.285714286,Neutral,0,0,1,0,0,0,0,0,0
7765,5/21/20 13:52,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,كل شي تحبه everything you like,5,خدمة جيدة,Good service,ar,Good service,Domain_Specific,"servic, servic",1,Positive,0,0,1,0,0,0,0,0,0
7766,5/21/20 13:51,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mubarak Alzahrani,5,بصراحة برنامج ممتاز نسأل الله التوفيق للجميع والي الامام دايما.ياجنود الوطن انتم العيون الساهرة.👍👍👍انا احبكم.🌺🌺🌺,Honestly  an excellent program  we ask God to grant success to all  and to the Imam always. The homeland's soldiers are your watchful eyes. I love you. 🌺🌺🌺,ar,Honestly  an excellent program  we ask God to grant success to all  and to the Imam always  The homeland s soldiers are your watchful eyes  I love you     ,Domain_Specific,"imam, soldier",0.142857143,Positive,0,0,1,0,0,0,0,0,0
7770,5/21/20 13:31,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,uzair abbas,1,Unable to enter DOB,Unable to enter DOB,no,Unable to enter DOB,Domain_Specific,enter,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
7771,5/21/20 13:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Mohammad Alsadi,1,للاسف التطبيق مو قابل يحدد موقع سكني ، مع اني شغلت ال GPS و الواي فاي ، و جربت يدوي برضه ما هو قابل يحفظ,Unfortunately  the application cannot locate a residential location  even though I turned on the GPS and Wi-Fi  and tried manually as well what is able to save,ar,Unfortunately  the application cannot locate a residential location  even though I turned on the GPS and Wi Fi  and tried manually as well what is able to save,"Domain_Specific, Privacy","locat, gps, locat, applic",0.25,Positive,0,0,1,0,0,0,0,1,0
7772,5/21/20 13:19,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبدالله الهزاني,5,خدمة رائعة,Wonderful service,ar,Wonderful service,Domain_Specific,"servic, servic",1,Positive,0,0,1,0,0,0,0,0,0
7775,5/21/20 13:04,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Aneesh Abraham,1,Unable to enter the birth date. Can't sign up in Android 10,  Unable to enter the birth date. Can't sign up in Android 10 ,en,  Unable to enter the birth date  Can t sign up in Android    ,Domain_Specific,enter,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
7777,5/21/20 12:52,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,kevyn green,1,Cannot register as a visitor.,  Cannot register as a visitor. ,en,  Cannot register as a visitor  ,Domain_Specific,visitor,0.5,Neutral,0,0,1,0,0,0,0,0,0
7779,5/21/20 12:43,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,فايز فايززز,5,ممتاز التطبيق,Excellent application,ar,Excellent application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
7785,5/21/20 10:26,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Uzair G,1,"I can't signup, issue with entering Date of birth in signup form",  I can't signup  issue with entering Date of birth in signup form ,en,  I can t signup  issue with entering Date of birth in signup form ,Domain_Specific,enter,0.142857143,Neutral,0,0,1,0,0,0,0,0,0
7787,5/21/20 10:14,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Malik Muheebullah,1,Can any buddy explain how can we select data,  Can any buddy explain how can we select data ,en,  Can any buddy explain how can we select data ,Privacy,data,0.2,Neutral,0,0,0,0,0,0,0,1,0
7788,5/21/20 10:08,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,صلاح العبدالله,1,حاولت الدخول لكن يتعثر حطيت الكود و الهوية و الميلاد ولا يدخلني على طلب التصريح,I tried to enter  but the code  ID  and birth code got stuck  and it did not enter me on the permit application,ar,I tried to enter  but the code  ID  and birth code got stuck  and it did not enter me on the permit application,Domain_Specific,"enter, applic",0.181818182,Negative,0,0,1,0,0,0,0,0,0
7798,5/21/20 8:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد فيخراني,5,اتمنى استجابت الطلب بأسرع وقت وشكرا,I hope the request responded as soon as possible. Thank you,ar,I hope the request responded as soon as possible  Thank you,Domain_Specific,respond,0.166666667,Positive,0,0,1,0,0,0,0,0,0
7802,5/21/20 7:45,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ana saas,5,الشكر لكل من يعمل ويسعى لتسهيل امور الناس بجميع القطاعات ومن ضمنها هذا البرنامج الرائع توكلنا الشكر لايكفي بل يجب علينا الدعاء لهم في هذه لليلة المباركه بان يجزيهم خير الجزاء في الدنيا والاخره جميعهم دون استثناء بدءا بخادم الشريفين حفظه الله وانتهاءا باصغرهم عمرا لانهم جميعا بقلوبنا عظماء واعمدة صلبه بوحدة هذا الوطن الغالي تحياتي,Thanks to everyone who works and seeks to facilitate the affairs of people in all sectors  including this wonderful program. Thanks to us is not enough  but we must pray for them on this blessed night to reward them with the best reward in the world and the hereafter all without exception  starting with the Custodian of the Two Sharifs  may God preserve him  and ending with the youngest of them because they are all in our hearts great and pillars Crucifixion to the unity of this dear country Greetings,ar,Thanks to everyone who works and seeks to facilitate the affairs of people in all sectors  including this wonderful program  Thanks to us is not enough  but we must pray for them on this blessed night to reward them with the best reward in the world and the hereafter all without exception  starting with the Custodian of the Two Sharifs  may God preserve him  and ending with the youngest of them because they are all in our hearts great and pillars Crucifixion to the unity of this dear country Greetings,"Domain_Specific, Language, Location","countri, countri, preserv, custodian",0.093023256,Positive,0,0,1,0,0,1,1,0,0
7803,5/21/20 7:25,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Isa Almerbati,1,"This app does not work. I constantly get this message ""please make sure your information is accurate"" I only have to enter my ID number and date of birth. Trust me they're very accurate!!!!","  This app does not work. I constantly get this message ""please make sure your information is accurate"" I only have to enter my ID number and date of birth. Trust me they're very accurate!!!! ",en,  This app does not work  I constantly get this message  please make sure your information is accurate  I only have to enter my ID number and date of birth  Trust me they re very accurate     ,"Domain_Specific, Privacy","trust, enter",0.1,Positive,0,0,1,0,0,0,0,1,0
7806,5/21/20 6:49,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Fahad Alshaya,1,App requires background access to location with no reason,  App requires background access to location with no reason ,en,  App requires background access to location with no reason ,"Domain_Specific, Privacy","locat, locat",0.333333333,Negative,0,0,1,0,0,0,0,1,0
7809,5/21/20 5:46,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,yahia AL-seraihi,5,حفظ الله المملكة ونظامها... اتحدا اي دوله عربيه تقوم بنصف ما قامت به المملكة في هذه الفتره,May God protect the kingdom and its system ... unite any Arab country that does half of what the kingdom has done in this period,ar,May God protect the kingdom and its system     unite any Arab country that does half of what the kingdom has done in this period,"Domain_Specific, Language, Location, Privacy","countri, arab, countri, protect, unit",0.357142857,Positive,0,0,1,0,0,1,1,1,0
7817,5/21/20 3:59,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Ali Salih,1,فاشل يعني انا انزل التطبيق من العمل ولما اسجل موقع السكن يسجل سكني في العمل وبعد شهر اقدر اعدل سلامات طيب واذا احتجت ضروري وانا في البيت اروح للعمل عشان اطلب اذن ساعه كلام فارغ,Failed  I mean  I downloaded the application from work  and when I registered the location of the residence  it registered my residence at work  and after a month  I could adjust the peace of goodness.,ar,Failed  I mean  I downloaded the application from work  and when I registered the location of the residence  it registered my residence at work  and after a month  I could adjust the peace of goodness ,"Domain_Specific, Privacy","locat, locat, applic",0.1875,Positive,0,0,1,0,0,0,0,1,0
